date,Distance,Angle,Motion,Velocity,OT
504,29.607790724055324,1.3934517647036875,0,0.04189111694331871,156
505,29.620042830273167,1.4315741842968621,0,0.012252106217843561,155
506,29.662701100707512,1.487481073726242,0,0.04265827043434456,155
507,29.666858808850115,1.64183470168091,0,0.004157708142603411,156
508,29.63417336255829,1.7210168822828527,0,-0.03268544629182557,153
509,29.638059029825865,1.8368380793427646,0,0.0038856672675748882,150
510,29.62936703371205,1.9341170017484537,0,-0.008691996113814326,148
511,29.616134500261655,2.012411986749443,0,-0.013232533450395323,147
512,29.594644400076223,2.091364366030195,0,-0.021490100185431515,148
513,29.517717275942623,2.1162409398274473,-1,-0.0769271241336007,151
514,29.26117654568933,2.232778417210864,-1,-0.2565407302532918,146
515,28.86833435367546,2.302904004155801,-1,-0.3928421920138696,153
516,28.318469365883118,2.3678945189135203,-1,-0.5498649877923434,150
517,27.78741616490746,2.5370060536295056,-1,-0.6578319172476483,144
518,26.987167139541334,2.8035776194791637,-1,-0.6798325994722774,148
519,26.14373024519279,2.959934084492185,-1,-0.843436894348546,149
520,25.084618367584326,3.130774884576771,-1,-1.059111877608462,148
521,23.793769195405787,3.3490491417515855,-1,-1.2908491721785396,151
522,22.940076963295716,3.523876717976719,-1,-0.8536922321100704,153
523,22.472132932291817,3.597351053781543,-1,-0.46794403100389914,151
524,22.141494496606356,3.7289351111714573,-1,-0.3306384356854615,156
525,21.801439787378914,3.6555011937855078,-1,-0.41665625680339957,159
526,21.31334747349792,3.7662730962433306,-1,-0.48809231388099406,159
527,20.377092847950802,3.742319714728447,-1,-0.788885850719371,159
528,19.464010890993528,3.741128764765211,-1,-0.9130819569572743,160
529,18.23866044641342,3.898401098642016,-1,-1.2253504445801084,163
530,16.937129251419698,4.300256508336929,-1,-1.3015311949937214,169
531,15.879442485479183,5.0217878610002,-1,-1.3210735158950353,170
532,14.292465228490196,6.42756941469316,-1,-1.312838828085578,169
533,13.245067017528571,7.461483121039749,-1,-1.3095550991737728,166
534,11.729988408816592,8.975399923512132,-1,-1.253587251671732,170
535,10.719346459263477,9.93815919517688,-1,-1.25356279468968,176
536,9.284086487454386,11.30515465230781,-1,-1.1828993076913612,177
537,8.32006411973356,12.56496203473434,-1,-1.1971683746299604,172
538,7.051133606685209,15.800976220227183,-1,-1.0537676524690038,181
539,6.096765853738767,18.7525688953548,-1,-0.9543677529464416,187
540,5.434284745826059,21.36779385694848,-1,-0.838017902531786,195
541,4.938638235444363,24.525247730374158,-1,-0.4956465103816958,198
542,4.784652496248217,25.767689366906954,-1,-0.15398573919614567,198
543,5.00136843654441,24.197787956157715,1,0.21671594029619268,191
544,5.7305406606445475,20.533332656381617,1,0.6431933405460368,191
545,6.681116299965856,17.149196829093817,1,0.9505756393213085,187
546,7.586189915979621,13.725661554482617,1,0.09432073619806847,173
547,7.790340152987007,13.283633412300357,1,0.20415023700738555,182
548,7.61701615154937,13.591632094448329,-1,-0.1733240014376367,183
549,7.354252843094624,14.167434567432593,-1,-0.2627633084547458,183
550,7.333964163086139,14.449346159143861,0,-0.02028868000848494,185
551,7.544367622160342,14.19460174721989,1,0.22863556859663614,187
552,8.218310356205446,12.937632605624922,1,0.5834140626301565,186
553,8.881496215336457,11.232280975529452,1,0.6631858591310102,181
554,9.621730855292594,9.33072437139765,1,0.740234639956137,174
555,10.304467985028147,8.538808958848108,1,0.8404559990296931,159
556,10.779988713740718,7.08702494010066,1,0.3490329835670618,159
557,10.990457207207971,6.215929654894674,1,0.21046849346725338,166
558,11.206779702698055,5.735686835223763,1,0.21632249549008442,158
559,11.354578158320221,6.269607584140757,1,0.18382015936111884,163
